source_type,participant,measure,error
robot,ROBOT,position error (cm),1.5485024818080784
robot,ROBOT,position error (cm),1.4865621598982892
robot,ROBOT,position error (cm),1.14264367115414
robot,ROBOT,position error (cm),1.1350848542963623
robot,ROBOT,position error (cm),1.4261454385825654
robot,ROBOT,position error (cm),1.3158177657014705
robot,ROBOT,position error (cm),1.16351259863617
robot,ROBOT,position error (cm),1.3541855326223216
robot,ROBOT,position error (cm),1.2088728849227532
robot,ROBOT,position error (cm),1.2848592934298986
robot,ROBOT,position error (cm),1.1857705926952318
robot,ROBOT,position error (cm),1.5736477871081909
robot,ROBOT,position error (cm),1.3587333848687373
robot,ROBOT,position error (cm),1.3924850491737375
robot,ROBOT,position error (cm),1.1984346685933345
robot,ROBOT,position error (cm),1.482851452022509
robot,ROBOT,position error (cm),1.491001505861094
robot,ROBOT,position error (cm),1.07253902263736
robot,ROBOT,position error (cm),1.315445883128425
robot,ROBOT,position error (cm),1.4965028556226057
robot,ROBOT,position error (cm),1.075619107360167
robot,ROBOT,position error (cm),1.3742578476769345
robot,ROBOT,position error (cm),1.2799461357510826
robot,ROBOT,position error (cm),1.0838573604449409
robot,ROBOT,position error (cm),1.321398201633438
robot,ROBOT,position error (cm),1.2490248853038963
robot,ROBOT,position error (cm),1.4379260991230904
robot,ROBOT,position error (cm),1.2045155619182135
robot,ROBOT,position error (cm),1.251738910184182
robot,ROBOT,position error (cm),1.2836529520430648
robot,ROBOT,position error (cm),1.153189734014537
robot,ROBOT,position error (cm),1.1440926366921444
robot,ROBOT,position error (cm),1.469329839587508
robot,ROBOT,position error (cm),1.305495765927303
robot,ROBOT,position error (cm),1.0601702227171237
robot,ROBOT,position error (cm),1.3833754920126562
robot,ROBOT,position error (cm),1.059585425352122
robot,ROBOT,position error (cm),1.1461292757790762
robot,ROBOT,position error (cm),1.067758948532494
robot,ROBOT,position error (cm),1.555405681377928
robot,ROBOT,position error (cm),1.4357409027045098
robot,ROBOT,position error (cm),1.2244453930702852
robot,ROBOT,position error (cm),1.0572796409521603
robot,ROBOT,position error (cm),1.131310641544132
robot,ROBOT,position error (cm),1.5495826679918645
robot,ROBOT,position error (cm),1.0708261974291022
robot,ROBOT,position error (cm),1.3871327977668684
robot,ROBOT,position error (cm),1.1620644161955236
robot,ROBOT,position error (cm),1.312262111294952
robot,ROBOT,position error (cm),1.166530907161044
robot,ROBOT,position error (cm),1.0751937995832446
robot,ROBOT,position error (cm),1.7246943572436706
robot,ROBOT,position error (cm),1.0774909219539184
robot,ROBOT,position error (cm),1.7423312359288932
robot,ROBOT,position error (cm),1.1497701568230032
robot,ROBOT,position error (cm),1.346658676556055
robot,ROBOT,position error (cm),1.439811733110539
robot,ROBOT,position error (cm),1.2913718934577836
robot,ROBOT,position error (cm),1.516697865474988
robot,ROBOT,position error (cm),1.3253748486893668
robot,ROBOT,position error (cm),1.1779219976612665
robot,ROBOT,position error (cm),1.2426189012659792
robot,ROBOT,position error (cm),1.4079997214374889
robot,ROBOT,position error (cm),1.2054583981548737
robot,ROBOT,position error (cm),1.5273224238755876
robot,ROBOT,position error (cm),1.153681520905054
robot,ROBOT,position error (cm),1.2175698209919024
robot,ROBOT,position error (cm),1.1685415685176137
robot,ROBOT,position error (cm),1.1402372292955092
robot,ROBOT,position error (cm),1.0337269715702793
robot,ROBOT,position error (cm),1.294535661041272
robot,ROBOT,position error (cm),1.1693466880681511
robot,ROBOT,position error (cm),1.352918681684279
robot,ROBOT,position error (cm),1.5863568572959408
robot,ROBOT,position error (cm),1.2289752296780754
robot,ROBOT,position error (cm),1.3757273441903686
robot,ROBOT,position error (cm),1.0342379258806655
robot,ROBOT,position error (cm),0.961198009288968
robot,ROBOT,position error (cm),0.8839099905158442
robot,ROBOT,position error (cm),1.1229912204958936
robot,ROBOT,position error (cm),1.4586252626453429
robot,ROBOT,position error (cm),1.111618640883322
robot,ROBOT,position error (cm),1.10868463752367
robot,ROBOT,position error (cm),1.3566859304538708
robot,ROBOT,position error (cm),1.302617010459133
robot,ROBOT,position error (cm),1.627181863533091
robot,ROBOT,position error (cm),1.4697996171855463
robot,ROBOT,position error (cm),1.227120994956058
robot,ROBOT,position error (cm),1.3005389711081925
robot,ROBOT,position error (cm),1.485839411635176
robot,ROBOT,position error (cm),1.1865520994918757
robot,ROBOT,position error (cm),1.4145290506803898
robot,ROBOT,position error (cm),0.9965237047811002
robot,ROBOT,position error (cm),1.4686469788636969
robot,ROBOT,position error (cm),1.128915406281716
robot,ROBOT,position error (cm),0.9758330692716268
robot,ROBOT,position error (cm),1.0365882484250466
robot,ROBOT,position error (cm),1.2913855910332084
robot,ROBOT,position error (cm),1.5037329270139712
robot,ROBOT,position error (cm),1.0190641366024964
robot,ROBOT,position error (cm),0.9376850608243872
robot,ROBOT,position error (cm),0.9034644220408105
robot,ROBOT,position error (cm),0.967041799242738
robot,ROBOT,position error (cm),0.7945114116612176
robot,ROBOT,position error (cm),0.7890808332433481
robot,ROBOT,position error (cm),0.901142132242176
robot,ROBOT,position error (cm),0.7750237121810779
robot,ROBOT,position error (cm),0.8272071747923345
robot,ROBOT,position error (cm),0.8964336378066772
robot,ROBOT,position error (cm),0.9050857991393372
robot,ROBOT,position error (cm),0.9385571714207176
robot,ROBOT,position error (cm),1.005981954511559
robot,ROBOT,position error (cm),0.8653576669093477
robot,ROBOT,position error (cm),0.774371464056535
robot,ROBOT,position error (cm),0.9203496614685048
robot,ROBOT,position error (cm),0.8374566396563011
robot,ROBOT,position error (cm),0.9923531319974188
robot,ROBOT,position error (cm),0.825116036802348
robot,ROBOT,position error (cm),0.8958064592584941
robot,ROBOT,position error (cm),0.8888616323596927
robot,ROBOT,position error (cm),0.782397586372374
robot,ROBOT,position error (cm),0.8325397496294222
robot,ROBOT,position error (cm),1.186151163525448
robot,ROBOT,position error (cm),1.01843219614075
robot,ROBOT,position error (cm),0.9337232276529188
robot,ROBOT,position error (cm),0.8207188977159723
robot,ROBOT,position error (cm),0.8208514447919368
robot,ROBOT,position error (cm),0.913267716752036
robot,ROBOT,position error (cm),1.0565890024592623
robot,ROBOT,position error (cm),0.8617187172341255
robot,ROBOT,position error (cm),0.8567610905042047
robot,ROBOT,position error (cm),1.15871399116385
robot,ROBOT,position error (cm),1.2910810380381397
robot,ROBOT,position error (cm),0.828604152251831
robot,ROBOT,position error (cm),0.7559407572289327
robot,ROBOT,position error (cm),0.7727274437916454
robot,ROBOT,position error (cm),1.101057684008416
robot,ROBOT,position error (cm),0.8974946301406508
robot,ROBOT,position error (cm),0.902742395268202
robot,ROBOT,position error (cm),1.0453028949957504
robot,ROBOT,position error (cm),0.742315061494341
robot,ROBOT,position error (cm),0.797274378011313
robot,ROBOT,position error (cm),0.9419770801732742
robot,ROBOT,position error (cm),1.0267503700989924
robot,ROBOT,position error (cm),0.8345017535421672
robot,ROBOT,position error (cm),1.0691674627365502
robot,ROBOT,position error (cm),0.99615431822003
robot,ROBOT,position error (cm),0.8026475906666551
robot,ROBOT,position error (cm),0.8850536643620422
robot,ROBOT,position error (cm),1.2644376100752035
robot,ROBOT,position error (cm),0.7729704744299636
robot,ROBOT,position error (cm),1.092498805484568
robot,ROBOT,position error (cm),0.8019108881339145
robot,ROBOT,position error (cm),0.8588580506578192
robot,ROBOT,position error (cm),0.8961301678090715
robot,ROBOT,position error (cm),0.9029774243510584
robot,ROBOT,position error (cm),0.7425229324619658
robot,ROBOT,position error (cm),0.7705614578892013
robot,ROBOT,position error (cm),0.87393803949441
robot,ROBOT,position error (cm),0.8945335381420925
robot,ROBOT,position error (cm),0.8467929250303158
robot,ROBOT,position error (cm),0.8636829818994997
robot,ROBOT,position error (cm),0.9099539716885664
robot,ROBOT,position error (cm),0.921972521900881
robot,ROBOT,position error (cm),0.7171432737893118
robot,ROBOT,position error (cm),0.7551759563208497
robot,ROBOT,position error (cm),0.8264716642327425
robot,ROBOT,position error (cm),0.6862959565066734
robot,ROBOT,position error (cm),0.6882263314072314
robot,ROBOT,position error (cm),1.0260655219594643
robot,ROBOT,position error (cm),1.017795160494845
robot,ROBOT,position error (cm),0.965266616246728
robot,ROBOT,position error (cm),0.8140407769576647
robot,ROBOT,position error (cm),1.0005934044483022
robot,ROBOT,position error (cm),0.993324877687412
robot,ROBOT,position error (cm),1.101050875726807
robot,ROBOT,position error (cm),0.9920085455560896
robot,ROBOT,position error (cm),0.8986221086488004
robot,ROBOT,position error (cm),1.0389420257749793
robot,ROBOT,position error (cm),0.985681825715087
robot,ROBOT,position error (cm),0.9641045768405324
robot,ROBOT,position error (cm),0.9958267962208736
robot,ROBOT,position error (cm),0.8856639544161933
robot,ROBOT,position error (cm),0.9570797979145332
robot,ROBOT,position error (cm),1.1909138781304454
robot,ROBOT,position error (cm),0.8942434114772878
robot,ROBOT,position error (cm),0.9265307937649782
robot,ROBOT,position error (cm),0.8949427340905034
robot,ROBOT,position error (cm),0.9042841894055492
robot,ROBOT,position error (cm),0.6789743261336285
robot,ROBOT,position error (cm),0.7055594481652957
robot,ROBOT,position error (cm),0.9990841914549276
robot,ROBOT,position error (cm),0.7634876693920293
robot,ROBOT,position error (cm),0.8998024131008989
robot,ROBOT,position error (cm),0.6502084383242932
robot,ROBOT,position error (cm),0.8250214112652042
robot,ROBOT,position error (cm),0.7125800283601048
robot,ROBOT,position error (cm),0.695001360785632
robot,ROBOT,position error (cm),0.9034981998567444
robot,ROBOT,position error (cm),1.0608849743210762
robot,ROBOT,position error (cm),0.8615835075501982
robot,ROBOT,position error (cm),0.7680436653894996
robot,ROBOT,position error (cm),0.8538474407943915
robot,ROBOT,position error (cm),0.8308573391860117
robot,ROBOT,position error (cm),0.8113618525234486
robot,ROBOT,position error (cm),0.8014495384888342
robot,ROBOT,position error (cm),0.9297698135192296
robot,ROBOT,position error (cm),0.8382944080423067
robot,ROBOT,position error (cm),0.8918276270860979
robot,ROBOT,position error (cm),0.9906611731476136
robot,ROBOT,position error (cm),0.7479821892753946
robot,ROBOT,position error (cm),0.7809087470592655
robot,ROBOT,position error (cm),0.753488746923491
robot,ROBOT,position error (cm),0.8316020306081728
robot,ROBOT,position error (cm),0.8706803754385086
robot,ROBOT,position error (cm),1.136223842510682
robot,ROBOT,position error (cm),0.7064619756604178
robot,ROBOT,position error (cm),0.8008031408121349
robot,ROBOT,position error (cm),0.8546825782699429
robot,ROBOT,position error (cm),0.7345785927367311
robot,ROBOT,position error (cm),0.9623743314513769
robot,ROBOT,position error (cm),0.8349308111858751
robot,ROBOT,position error (cm),0.8128190705578764
robot,ROBOT,position error (cm),0.9055427533709048
robot,ROBOT,position error (cm),0.8911181571139709
robot,ROBOT,position error (cm),0.8928302631673717
robot,ROBOT,position error (cm),0.8918143102261984
robot,ROBOT,position error (cm),0.9093538859713576
robot,ROBOT,position error (cm),0.7479464395565117
robot,ROBOT,position error (cm),0.8371133365115784
robot,ROBOT,position error (cm),0.7319798372944616
robot,ROBOT,position error (cm),0.8394247196511282
robot,ROBOT,position error (cm),0.8556353400279167
robot,ROBOT,position error (cm),0.9951656628613714
robot,ROBOT,position error (cm),0.8831933528759739
robot,ROBOT,position error (cm),0.9257433791768752
robot,ROBOT,position error (cm),0.7657475882644749
robot,ROBOT,position error (cm),0.8247377125206962
robot,ROBOT,position error (cm),0.85318539963174
robot,ROBOT,position error (cm),0.986000253442271
robot,ROBOT,position error (cm),0.8114491930150391
robot,ROBOT,position error (cm),0.9684531122477276
robot,ROBOT,position error (cm),0.967097648712562
robot,ROBOT,position error (cm),1.0771273525488785
robot,ROBOT,position error (cm),0.9187244519013026
robot,ROBOT,position error (cm),0.8147041511251303
robot,ROBOT,position error (cm),0.8633746505000948
robot,ROBOT,position error (cm),0.9319134819171172
robot,ROBOT,position error (cm),0.7097213424777478
robot,ROBOT,position error (cm),0.864675551905678
robot,ROBOT,position error (cm),0.930776870223316
robot,ROBOT,position error (cm),1.1536381559366498
robot,ROBOT,position error (cm),0.9219293712567764
robot,ROBOT,position error (cm),0.8954016899078038
robot,ROBOT,position error (cm),0.9840491937324812
robot,ROBOT,position error (cm),0.7773501176153564
robot,ROBOT,position error (cm),0.9306348792913391
robot,ROBOT,position error (cm),0.7017755347651697
robot,ROBOT,position error (cm),0.6921701830431731
robot,ROBOT,position error (cm),1.276399805603053
robot,ROBOT,position error (cm),0.7516349120572718
robot,ROBOT,position error (cm),0.743631328895679
robot,ROBOT,position error (cm),1.0696549079296624
robot,ROBOT,position error (cm),0.906754548718362
robot,ROBOT,position error (cm),0.8851803687855817
robot,ROBOT,position error (cm),0.6764380386585744
robot,ROBOT,position error (cm),0.7959177447276862
robot,ROBOT,position error (cm),0.8476395403240383
robot,ROBOT,position error (cm),0.7487268967009821
robot,ROBOT,position error (cm),0.8538697538359363
robot,ROBOT,position error (cm),0.9525409136704518
robot,ROBOT,position error (cm),0.7378505796768837
robot,ROBOT,position error (cm),0.7393225131086217
robot,ROBOT,position error (cm),1.044857424367064
robot,ROBOT,position error (cm),1.1694622120147702
robot,ROBOT,position error (cm),0.640605696613888
robot,ROBOT,position error (cm),0.8158080894860549
robot,ROBOT,position error (cm),0.7742061871802092
