condition,measure,observed,estimated
strenuous rotation,orientation x (degree),35.93066252805981,31.37139688505522
strenuous rotation,orientation x (degree),35.732775510497746,30.99729741290713
strenuous rotation,orientation x (degree),35.5561471839702,30.65141659427259
strenuous rotation,orientation x (degree),35.40198996676253,30.339171828092248
strenuous rotation,orientation x (degree),35.26959237603823,30.06270870435908
strenuous rotation,orientation x (degree),35.15989152975459,29.82472526218013
strenuous rotation,orientation x (degree),35.07316375801277,29.62558278320779
strenuous rotation,orientation x (degree),35.00637233283538,29.46792344381528
strenuous rotation,orientation x (degree),34.95930844782349,29.34900258693547
strenuous rotation,orientation x (degree),34.93107561813083,29.268779338645885
strenuous rotation,orientation x (degree),34.916663972895435,29.225590085916025
strenuous rotation,orientation x (degree),34.91612885528433,29.210745598733155
strenuous rotation,orientation x (degree),34.92796453911943,29.221660892652423
strenuous rotation,orientation x (degree),34.9488906737227,29.254569409285185
strenuous rotation,orientation x (degree),34.97607046180782,29.30403734995297
strenuous rotation,orientation x (degree),35.0084193025173,29.36437903556317
strenuous rotation,orientation x (degree),35.042096849644395,29.435561830851697
strenuous rotation,orientation x (degree),35.07367301161814,29.50925479640212
strenuous rotation,orientation x (degree),35.384024944504205,29.68927010188567
strenuous rotation,orientation x (degree),35.634594930148495,29.909088754248472
strenuous rotation,orientation x (degree),36.08802678587456,30.20558173331446
strenuous rotation,orientation x (degree),36.83602449491244,30.64283521278898
strenuous rotation,orientation x (degree),38.27654308358625,31.32290590166608
strenuous rotation,orientation x (degree),40.40847001738226,32.24482827790443
strenuous rotation,orientation x (degree),43.14705261279691,33.39067302206358
strenuous rotation,orientation x (degree),45.685732631380816,34.528438594587726
strenuous rotation,orientation x (degree),47.62070237135748,35.43127100925889
strenuous rotation,orientation x (degree),48.87917611306082,36.08054823190457
strenuous rotation,orientation x (degree),48.94908900492885,36.30314847499437
strenuous rotation,orientation x (degree),47.96630852517893,36.02370888555498
strenuous rotation,orientation x (degree),46.33439985949727,35.36434402297665
strenuous rotation,orientation x (degree),44.00575497998622,34.41476039042796
strenuous rotation,orientation x (degree),40.35411975035058,32.97289236481656
strenuous rotation,orientation x (degree),35.69035582195937,30.694162445891934
strenuous rotation,orientation x (degree),30.820970984240745,27.769400763538783
strenuous rotation,orientation x (degree),26.255952357757167,24.494369992233743
strenuous rotation,orientation x (degree),22.77239107348055,21.27528764913
strenuous rotation,orientation x (degree),20.676077118980714,18.50932837220546
strenuous rotation,orientation x (degree),19.92320080667604,16.719126096244395
strenuous rotation,orientation x (degree),19.89693302346452,15.923254753690728
strenuous rotation,orientation x (degree),20.49506977100755,16.019109089306937
strenuous rotation,orientation x (degree),21.67950549544541,16.89481585087411
strenuous rotation,orientation x (degree),23.67739879265835,18.53743802908747
strenuous rotation,orientation x (degree),26.070073457664805,21.001716014764423
strenuous rotation,orientation x (degree),29.16949238881552,24.11421498844948
strenuous rotation,orientation x (degree),33.025794016132096,27.39325553734588
strenuous rotation,orientation x (degree),37.04159354360942,31.44529550269138
strenuous rotation,orientation x (degree),40.47841500202931,36.17364466261722
strenuous rotation,orientation x (degree),43.53854294740714,40.51243444247518
strenuous rotation,orientation x (degree),45.73752402986858,44.27962248944769
strenuous rotation,orientation x (degree),46.83095299580424,47.71451645923071
strenuous rotation,orientation x (degree),47.41031402834808,49.98791955386824
strenuous rotation,orientation x (degree),47.7490588880066,51.01054025569243
strenuous rotation,orientation x (degree),48.05542313391214,51.6250702377782
strenuous rotation,orientation x (degree),48.270818207607874,52.04724259733763
strenuous rotation,orientation x (degree),48.56433261474336,52.33817382464241
strenuous rotation,orientation x (degree),48.66378096758152,52.55522980429825
strenuous rotation,orientation x (degree),48.93711770326442,52.77752351480615
strenuous rotation,orientation x (degree),49.4621085096085,53.17137982258902
strenuous rotation,orientation x (degree),50.48866574538855,53.82458466652616
strenuous rotation,orientation x (degree),51.82079809488084,54.78651863814605
strenuous rotation,orientation x (degree),53.17718119788381,55.90174922200856
strenuous rotation,orientation x (degree),54.53081239518062,56.99098102261456
strenuous rotation,orientation x (degree),55.6530345163041,57.90195885930996
strenuous rotation,orientation x (degree),56.29587702664512,58.53289753155954
strenuous rotation,orientation x (degree),56.42524927773778,58.82469379604743
strenuous rotation,orientation x (degree),56.45627110223205,58.87528112579077
strenuous rotation,orientation x (degree),56.06027112742234,57.6773520118482
strenuous rotation,orientation x (degree),55.2018030942146,56.09242614453359
strenuous rotation,orientation x (degree),54.52558968894624,54.189413249595134
strenuous rotation,orientation x (degree),53.81199240813896,52.09548717057888
strenuous rotation,orientation x (degree),52.36659562452854,49.61412883625008
strenuous rotation,orientation x (degree),50.31971212145177,47.629555172920064
strenuous rotation,orientation x (degree),47.72728862649035,45.21849878669053
strenuous rotation,orientation x (degree),44.36612822544761,42.394655144909606
strenuous rotation,orientation x (degree),40.46324728100993,39.15836402017119
strenuous rotation,orientation x (degree),36.58022700157692,35.61861694761812
strenuous rotation,orientation x (degree),33.27053525601039,32.14747971845742
strenuous rotation,orientation x (degree),30.876512454629832,29.08721525021701
strenuous rotation,orientation x (degree),29.172251192787,26.561266030502
strenuous rotation,orientation x (degree),27.76126713390758,24.47578382365583
strenuous rotation,orientation x (degree),26.7739149085698,22.9114818768538
strenuous rotation,orientation x (degree),25.793588100679173,21.673970510436703
strenuous rotation,orientation x (degree),24.758277818174264,20.61507290862211
strenuous rotation,orientation x (degree),23.709666894597376,19.67793127390621
strenuous rotation,orientation x (degree),22.957094428897136,18.845335840876658
strenuous rotation,orientation x (degree),22.584058923441248,18.213569070270182
strenuous rotation,orientation x (degree),22.322892385328288,17.80651455501929
strenuous rotation,orientation x (degree),21.74837111917685,17.435261826069734
strenuous rotation,orientation x (degree),20.754963496047424,17.006798715278364
strenuous rotation,orientation x (degree),19.67910613109484,16.46312589566938
strenuous rotation,orientation x (degree),18.21663884399645,15.75685315215668
strenuous rotation,orientation x (degree),16.83025656675096,14.92534003590852
strenuous rotation,orientation x (degree),16.01685127086772,14.199276019010457
strenuous rotation,orientation x (degree),15.677200977925551,13.68299050767162
strenuous rotation,orientation x (degree),15.848438809156889,13.532650699567084
strenuous rotation,orientation x (degree),16.363382845476792,13.761315711771417
strenuous rotation,orientation x (degree),16.876964853564587,14.204194390071253
strenuous rotation,orientation x (degree),17.049682896685965,14.59479315339938
strenuous rotation,orientation x (degree),17.151594883833837,14.802158762505384
strenuous rotation,orientation x (degree),16.85101528761119,14.745953958138372
strenuous rotation,orientation x (degree),16.552775535096544,14.456603749709998
strenuous rotation,orientation x (degree),16.355349739784472,14.123661529228356
strenuous rotation,orientation x (degree),16.094152106194656,13.795333536120085
strenuous rotation,orientation x (degree),15.904733755237174,13.523230998218594
strenuous rotation,orientation x (degree),15.9088642452935,13.412614929518313
strenuous rotation,orientation x (degree),15.86199141492439,13.411004686548395
strenuous rotation,orientation x (degree),15.683453468839048,13.3485879059792
strenuous rotation,orientation x (degree),15.630244437838767,13.288113462095469
strenuous rotation,orientation x (degree),15.860512132451092,13.3256383026536
strenuous rotation,orientation x (degree),16.622107369940665,13.51783683212784
strenuous rotation,orientation x (degree),17.77381445792554,13.912304507418554
strenuous rotation,orientation x (degree),19.18025098100911,14.58262789587178
strenuous rotation,orientation x (degree),20.931603685110574,15.576250579791065
strenuous rotation,orientation x (degree),22.62178791302688,16.825247649697857
strenuous rotation,orientation x (degree),23.96539822016615,18.2068068317501
strenuous rotation,orientation x (degree),24.97346194062345,19.626067815947263
strenuous rotation,orientation x (degree),25.965115885068,21.05709957161035
strenuous rotation,orientation x (degree),26.867991760427643,22.47495763443316
strenuous rotation,orientation x (degree),28.04939798122348,23.89814254944889
strenuous rotation,orientation x (degree),29.8566406104611,25.368561533240808
strenuous rotation,orientation x (degree),31.975342769624703,27.14796546344931
strenuous rotation,orientation x (degree),33.76047951795947,29.04554389031356
strenuous rotation,orientation x (degree),35.224601755243526,30.86016490162156
strenuous rotation,orientation x (degree),36.07674620444792,32.45199133336526
strenuous rotation,orientation x (degree),36.04953636862541,33.717625312462346
strenuous rotation,orientation x (degree),35.36401763999386,34.29551225104463
strenuous rotation,orientation x (degree),34.67959311338623,34.322227559363256
strenuous rotation,orientation x (degree),33.76383402955045,33.91650165148059
strenuous rotation,orientation x (degree),32.5718417808547,33.116967801221875
strenuous rotation,orientation x (degree),31.333552780048123,32.0510980921911
strenuous rotation,orientation x (degree),30.052596882225984,30.80751434943879
strenuous rotation,orientation x (degree),28.60572832325097,29.28119310677802
strenuous rotation,orientation x (degree),27.125960203528123,27.439672639096315
strenuous rotation,orientation x (degree),25.897856769810858,25.46775578542463
strenuous rotation,orientation x (degree),24.60917931150547,23.499544715290146
strenuous rotation,orientation x (degree),23.352972635679308,21.50542177090752
strenuous rotation,orientation x (degree),22.14545202336464,19.63689530319621
strenuous rotation,orientation x (degree),21.033843930021447,18.00102021426295
strenuous rotation,orientation x (degree),19.9351814220109,16.585216089116074
strenuous rotation,orientation x (degree),18.97666583269509,15.324561132428585
strenuous rotation,orientation x (degree),18.09005537896475,14.247736430046189
strenuous rotation,orientation x (degree),17.255138204535257,13.295846609609626
strenuous rotation,orientation x (degree),16.793709538389365,12.5923317063082
strenuous rotation,orientation x (degree),16.59395377256118,12.172808531613867
strenuous rotation,orientation x (degree),16.572055446975355,11.978978948982784
strenuous rotation,orientation x (degree),16.833760260889875,12.089828011257666
strenuous rotation,orientation x (degree),17.509144600677615,12.614743978435854
strenuous rotation,orientation x (degree),18.092048368087774,13.368517425840936
strenuous rotation,orientation x (degree),18.84279000505245,14.188425431722266
strenuous rotation,orientation x (degree),19.521924488597293,15.058206490363034
strenuous rotation,orientation x (degree),20.195081698305955,15.88285869685265
strenuous rotation,orientation x (degree),20.55526552358208,16.447984677216667
strenuous rotation,orientation x (degree),20.68304374175733,16.639338924943317
strenuous rotation,orientation x (degree),20.495364018190088,16.551222549146274
strenuous rotation,orientation x (degree),20.062534514434475,16.12956243540036
strenuous rotation,orientation x (degree),19.30800286031601,15.341182034370505
strenuous rotation,orientation x (degree),18.550438071461144,14.425142910282148
strenuous rotation,orientation x (degree),17.939401915031766,13.62947729507694
strenuous rotation,orientation x (degree),17.50287890218263,12.990766746310412
strenuous rotation,orientation x (degree),17.296572666131553,12.590823468175389
strenuous rotation,orientation x (degree),17.71130106141156,12.602451035095086
strenuous rotation,orientation x (degree),18.338955231489948,12.983092741281354
strenuous rotation,orientation x (degree),19.025233780251327,13.65037246838054
strenuous rotation,orientation x (degree),19.63417019081677,14.393036717444788
strenuous rotation,orientation x (degree),20.557482341156188,15.178322254737395
strenuous rotation,orientation x (degree),21.70820638767904,16.185471288311902
strenuous rotation,orientation x (degree),23.411893183942222,17.93759277340662
strenuous rotation,orientation x (degree),25.90186424630184,20.22523350359974
strenuous rotation,orientation x (degree),28.95452270630209,23.237957471885835
strenuous rotation,orientation x (degree),31.94447423915957,26.80171744978429
strenuous rotation,orientation x (degree),34.674231700371124,30.569997487729864
strenuous rotation,orientation x (degree),37.221040842005294,34.06344423072137
strenuous rotation,orientation x (degree),39.28274429131645,37.35403183299654
strenuous rotation,orientation x (degree),40.56751643234384,40.01918676669692
strenuous rotation,orientation x (degree),41.18358424358141,41.95864389951871
strenuous rotation,orientation x (degree),41.42244515685584,43.15115294847136
strenuous rotation,orientation x (degree),41.40515922648716,43.660401814138
strenuous rotation,orientation x (degree),41.4725257859227,43.84418249611409
